subject,voxelIndex,region,hemisphere,X,Y,Z,resp_wordL,resp_wordR,resp_scramL,resp_scramR,xvalRSqr_locz,xvalRSqr_main,snrAfter_locz,snrAfter_main,resp_distrib_leftLow_rightLow,resp_distrib_leftLow_rightHigh,resp_distrib_leftHigh_rightLow,resp_distrib_leftHigh_rightHigh,resp_focalLeft_leftLow_rightLow,resp_focalLeft_leftLow_rightHigh,resp_focalLeft_leftHigh_rightLow,resp_focalLeft_leftHigh_rightHigh,resp_focalRight_leftLow_rightLow,resp_focalRight_leftLow_rightHigh,resp_focalRight_leftHigh_rightLow,resp_focalRight_leftHigh_rightHigh
1,342458,V1,Left,74,44,52,-0.03945118,-0.02321301,-0.09324594,0.02949924,-1.54351,-1.403546,1.057318,2.448173,-0.12361,-0.09293754,-0.1348464,-0.06547007,-0.09587548,-0.1355922,-0.02866673,-0.08954999,-0.06876311,-0.2269211,-0.08765389,0.02894396
1,342540,V1,Left,74,44,53,-0.01770068,0.4639317,-0.04241363,0.4540972,17.87038,-0.5976319,5.562468,3.934446,0.1023757,0.006064149,0.02477663,-0.1662031,-0.04202818,0.06295259,0.002755698,0.07300702,0.0574767,0.02901499,0.002684576,-0.09425347
1,342541,V1,Left,74,45,47,-0.001671565,0.3635131,-0.05406778,0.3600209,12.93224,-1.355767,4.654824,2.297636,0.05634558,-0.05670303,-0.01020222,-0.1336767,0.003808618,0.1130275,0.01494002,0.02691911,-0.01278149,-0.09867454,-0.02077107,-0.06857546
1,342542,V1,Left,74,45,48,0.1117444,0.1130167,-0.1391658,0.2180167,0.1836121,-0.7043242,1.740371,3.412324,-0.07383791,-0.1596185,-0.1237816,-0.07309607,0.06152808,-0.003124826,0.005501101,-0.08413424,-0.1145488,-0.3732645,-0.1856304,-0.01926148
1,349511,V1,Left,74,45,49,-0.03946111,0.2401257,-0.06207692,0.1992635,10.30787,-1.442266,5.941319,1.938872,0.05663592,-0.03480215,0.01123659,-0.00204173,-0.07327371,0.06920169,0.03050925,0.0264908,0.01255601,0.05495675,-0.03738323,-0.01062907
1,349512,V1,Left,74,46,47,0.02797398,0.001434914,-0.01606097,-0.04994695,-0.9516597,-1.582277,1.109309,3.181946,-0.007973569,0.002020164,-0.02020498,-0.08027894,-0.07285996,0.04220254,0.03051042,0.008629629,-0.06071669,-0.05851769,-0.04309566,-0.04128939
1,363542,V1,Left,74,46,48,0.1200856,0.8840235,0.005444196,1.10906,12.60119,-2.150321,6.428215,2.71219,0.006049321,0.109983,0.1150056,-0.1953912,-0.08194797,-0.07341669,0.01693708,0.05176552,0.03098114,-0.1336128,-0.2213795,0.1962896
1,370598,V1,Left,74,46,49,0.1775177,0.4683239,-0.2964788,0.8387576,0.9971142,-2.773249,2.538176,2.533386,-0.06436422,0.09451119,0.3008323,-0.4844119,-0.0503249,-0.03349014,-0.09349392,0.05958015,0.1290193,-0.140379,-0.3214382,0.1952786
1,271475,V1,Right,68,42,40,0.2238622,0.05429672,0.2834438,0.009785641,9.506077,-0.7371783,6.078156,3.726775,0.01319941,-0.01056249,-0.03295939,0.01287719,-0.008550499,-0.01568224,-0.05264274,-0.02454444,-0.03853291,-0.0159204,-0.1252417,-0.03909617
1,271557,V1,Right,68,43,39,-0.02240566,-0.004462215,-0.04522755,-0.06154846,-1.570022,-1.703882,0.9763282,2.421576,-0.04024391,-0.001939695,-0.0178091,-0.05815883,-0.01507296,-0.07366357,0.0267237,-0.0599013,0.008773642,0.03948072,-0.1038733,0.0368188
1,271558,V1,Right,68,43,40,0.5607147,0.218522,0.612197,0.1170185,32.49695,-1.632643,16.77957,3.341442,0.004991279,0.05393407,0.06503098,0.01963501,0.04990125,0.07026745,0.03336106,-0.001049864,0.04828347,0.04290925,-0.01785368,0.03868545
1,271559,V1,Right,68,43,41,0.9199255,0.1372671,0.9971286,0.07624432,53.7532,-1.787627,21.36123,3.413708,0.02884125,0.04804581,0.06232383,0.05924321,0.0545544,0.04749348,0.04896688,-0.01529259,0.04190363,0.06543894,-0.06588934,0.02061193
1,271641,V1,Right,69,41,39,0.4478549,0.07691921,0.5256635,0.09201806,24.31723,-0.7798791,7.510097,2.803746,-0.06844915,0.02719821,0.06834631,-0.004930818,0.02017974,-0.02450812,-0.01692068,-0.005513305,-0.01450449,0.03712404,-0.06130977,0.009564805
1,271642,V1,Right,69,41,40,1.265644,0.1958536,1.37177,0.2069625,58.69695,-0.08298159,16.53804,4.337171,0.01944254,0.05143931,0.1391318,0.06587524,0.04069118,0.02326061,0.0286079,0.01263831,0.0347203,0.05067706,0.001046524,0.05050804
1,271643,V1,Right,69,41,41,1.278363,0.1218816,1.365259,0.1370202,61.06727,-0.2087474,20.13962,3.762528,0.03096291,0.03446162,0.1227621,0.08004215,0.03128612,-0.01862541,0.01301088,-0.02671476,0.02041364,0.05921827,-0.03888911,0.01699161
1,271644,V1,Right,69,42,39,0.7132677,0.008914849,0.7428921,0.00595504,47.71615,0.1441717,14.46262,2.253055,0.01487957,-0.04006193,0.08105909,0.03031,-0.04769771,-0.06649268,-0.04614913,-0.06607765,-0.02294549,0.06708514,-0.09270348,-0.0504389
1,271724,V1,Right,69,42,40,-0.007256612,-0.007792524,0.01626242,-0.05250872,-0.7241011,-0.5281568,1.179066,2.789278,-0.01497362,-0.04644378,0.05587621,-0.02633444,-0.0317089,-0.06865744,-0.05971962,0.02774469,-0.05122193,-0.02260487,-0.1014011,-0.05889288
1,271725,V1,Right,69,42,41,0.5768171,0.05605636,0.6506142,0.08261547,33.85519,-0.9049416,7.209662,2.522616,0.003938661,-0.02029774,0.0767438,-0.01639248,-0.006350941,-0.02856365,-0.05664732,0.001700317,-0.009654193,0.02314124,-0.07793941,0.0269656
1,271726,V1,Right,69,43,39,1.178191,0.1040319,1.269076,0.1708093,56.10635,0.2995849,11.77751,3.79228,0.1013312,0.04881223,0.1216766,0.05924211,-0.02190389,0.01719678,-0.02655557,0.006790278,0.05254661,0.07861187,-0.008568969,0.08591294
1,271727,V1,Right,69,43,40,0.9223442,0.05067972,1.005421,0.109444,52.77532,0.7042825,13.61174,3.529069,0.07074665,0.03260169,0.1278375,0.04775598,-0.02016034,-0.03418322,-0.01015851,-0.04443072,0.028642,0.07271054,-0.03403597,0.03634603
1,278449,V1,Right,69,43,41,-0.01592825,-0.1417709,0.0924604,-0.1056051,4.174948,12.32358,3.543872,6.464109,-0.1061415,-0.1596534,-0.2028851,-0.2029206,-0.1594332,-0.2500275,-0.2184344,-0.1783787,-0.1411711,-0.08650146,-0.2862654,-0.1571282
1,278530,V1,Right,69,43,42,-0.01002219,-0.02541526,-0.002825818,-0.09002741,-0.9325027,-1.974523,1.646991,2.244562,0.006297599,-0.0227758,0.008977531,-0.0222761,0.0113354,-0.03229322,-0.02401837,-0.03569483,0.0002351133,0.03788415,-0.07046032,-0.03337637
1,278531,V1,Right,69,44,40,0.6930908,0.05786771,0.7248221,0.03150345,42.14281,-1.946878,10.61078,2.058367,0.07730012,0.02009412,0.003571709,0.02025964,0.01020843,-0.02547952,-0.0144183,-0.02329317,-0.01721753,0.05111612,-0.07652195,-0.003809096
1,278532,V1,Right,69,44,41,0.9757087,-0.1206543,1.055839,-0.1023104,48.00164,0.5976319,15.99627,3.936106,0.04584935,-0.0635964,-0.06721937,-0.07705967,-0.1011025,-0.1308527,-0.07347814,-0.09893386,-0.08846063,0.0323975,-0.189398,-0.02968829
1,278533,V1,Right,70,40,40,0.5445374,-0.2440273,0.6379082,-0.2315337,35.56416,4.57834,10.32645,4.361324,-0.06860306,-0.1279312,-0.1653803,-0.1570426,-0.1496275,-0.2036957,-0.2011785,-0.1721108,-0.1347488,-0.02233244,-0.2465613,-0.09103034
1,278613,V1,Right,70,41,39,-0.1821364,-0.09864944,-0.2189594,-0.1474742,1.021886,-0.6217241,3.173883,2.793772,-0.1245783,-0.09942251,-0.02416813,-0.1215586,-0.07639764,-0.1862907,-0.04655681,-0.07828037,-0.09567615,-0.02245481,-0.1826043,0.001925396
1,278614,V1,Right,70,41,40,0.9401664,0.1837474,0.9836441,0.09445252,50.52646,-1.72534,16.64853,3.303703,0.01059135,0.05324137,0.08531123,0.02338534,0.0494042,0.03953157,0.03648917,0.02376769,0.008801281,0.02222155,-0.04155295,0.08246212
1,278615,V1,Right,70,41,41,1.749305,0.1226034,1.835834,0.07282457,63.7861,-1.82153,22.56695,2.943982,0.07530032,0.04896843,0.05253725,-0.01437249,0.03886571,-0.01584085,0.08310699,-0.01727146,0.02110472,0.07295903,-0.1141392,0.06336187
1,278616,V1,Right,70,42,39,1.396396,-0.06902745,1.452492,-0.0756328,55.91351,0.5208492,17.18537,4.413649,0.01880011,-0.06089148,-0.05726514,-0.1194398,-0.08253065,-0.1502165,0.001743034,-0.1235719,-0.04795988,0.03416258,-0.2716201,-0.04426652
1,278696,V1,Right,70,42,40,-0.1468813,-0.133005,-0.1944732,-0.1042418,1.373744,1.838279,3.106749,4.122634,-0.1193339,-0.06750172,0.009191854,-0.1039334,-0.08958878,-0.2201192,-0.0736465,-0.1186957,-0.04765036,0.06055143,-0.1933952,-0.07581124
1,278697,V1,Right,70,42,41,0.7758015,0.1126874,0.8374753,0.1253304,42.39644,-0.6983638,12.102,4.582991,-0.01169937,0.05326942,0.1020293,0.01889329,0.01030696,0.004406273,-0.0004747993,0.01813737,-0.005974759,0.05809221,-0.06302375,0.033091
1,278698,V1,Right,70,42,42,2.141232,0.1535891,2.256751,0.1980399,67.79171,0.09655952,20.58395,4.009502,0.1054855,0.09032836,0.1828701,0.08443476,0.05873073,0.06229912,0.07742834,0.0855106,0.04453887,0.1047507,0.02112666,0.1439716
1,278699,V1,Right,70,43,39,2.208672,0.06727456,2.265985,0.07161397,67.68969,-1.376235,19.80795,2.981307,0.06836169,0.04563615,0.150487,0.03167317,0.02408419,-0.005971524,0.05392148,0.01706092,0.02490362,0.08219168,-0.08081155,0.06925334
1,278700,V1,Right,70,43,40,1.016813,-0.02580286,1.03921,-0.07158711,54.07969,0.5649805,14.3809,3.907335,-0.01570538,-0.06159777,0.05179354,-0.05443021,-0.04835674,-0.08880789,-0.03419578,-0.08216323,-0.03184416,0.02845712,-0.188863,-0.05251634
1,278780,V1,Right,70,43,41,-0.005850853,-0.08961952,-0.02249588,-0.1283051,0.03111362,0.8523107,2.673193,2.739652,-0.002200657,-0.06905324,0.06039351,-0.02879592,-0.08191843,-0.09306631,-0.110031,-0.02058014,-0.02299952,0.007258387,-0.08264505,-0.08188598
1,278781,V1,Right,70,43,42,1.043032,0.05181791,1.178984,0.07832514,52.78791,-0.7573247,11.326,2.875436,0.08084869,-0.03339535,0.1105149,0.03233208,-0.04866578,-0.03866347,-0.02930196,0.0193031,-0.001239385,0.09162747,-0.009018866,0.02679997
1,278782,V1,Right,70,44,40,2.157895,0.1001434,2.290771,0.1711845,66.06907,-1.236379,14.42686,3.04395,0.131413,0.04706326,0.1593001,0.07758381,-0.03241673,0.02673636,0.02724689,0.0316954,0.01435566,0.1268367,0.03397501,0.07571528
1,278783,V1,Right,70,44,41,1.987103,0.07073506,2.065848,0.1149063,65.90697,-1.24253,17.29187,2.95964,0.08960645,0.0683816,0.1452031,0.05146943,-0.006101258,0.02659121,0.0165767,-0.0111016,-0.01439069,0.07087886,-0.03148227,0.0203492
1,278784,V1,Right,70,44,42,0.9060003,-0.001571108,0.9548824,0.04309516,49.455,0.1157761,16.5031,3.366133,0.01109562,-0.02594729,0.05202221,-0.03320569,-0.03495765,-0.08045412,-0.00860036,-0.0766321,-0.04651469,0.0377803,-0.1275545,-0.02871131
1,278865,V1,Right,71,40,39,0.3767155,0.07937445,0.3880102,0.03842723,11.56192,-0.7837296,5.252847,3.108254,0.02495631,-0.04183373,-0.02386116,-0.02749524,-0.07640217,-0.1157565,-0.03016306,-0.01293756,-0.01882247,0.02923177,-0.01282143,-0.03007413
1,278866,V1,Right,71,40,40,0.7631146,0.09162769,0.8566763,0.09295037,35.85427,-1.716173,8.46085,2.720871,0.03254113,-0.01036528,0.03863568,0.005270081,-0.04911715,-0.03479787,0.008231269,-0.06675554,-0.04887667,0.04868681,-0.005921007,-0.04605745
1,278867,V1,Right,71,40,41,1.058719,0.05333936,1.190081,0.1013282,49.46442,-0.6351829,12.96777,2.97616,0.05903146,0.01493157,0.08150902,0.02777015,-0.01500094,0.04089348,0.03492612,-0.05929703,-0.05885914,0.04351342,-0.03709128,-0.03829851
1,278868,V1,Right,71,41,39,0.8394711,-0.004753733,0.8962697,0.07758922,43.91515,-0.4118443,14.45364,2.671979,0.05308781,-0.02499319,0.0263622,-0.01346657,-0.0246695,-0.04680739,0.02135536,-0.05801566,-0.06832048,0.01831541,-0.0957922,-0.001845102
1,278952,V1,Right,71,41,40,0.5001364,-0.1072035,0.5605884,-0.02729205,32.13138,0.5375504,9.996965,4.168336,0.0215138,-0.08464854,-0.008876039,-0.1042307,-0.07245809,-0.08333949,-0.02175693,-0.05294374,-0.05890763,-0.009768614,-0.1586359,-0.02276464
1,278953,V1,Right,71,41,41,0.4877565,-0.02110638,0.5350903,-0.002212174,28.90435,-0.2277851,8.050835,2.515584,0.07065984,-0.004430508,0.03624636,-0.04787944,-0.009853451,-0.05583872,0.04666553,-0.02024614,0.03101058,0.04394224,-0.0942927,0.0911065
1,278954,V1,Right,71,42,39,0.1651042,0.03238319,0.1942773,0.04390971,-1.664841,-1.484954,2.027652,2.700292,-0.0237425,-0.02864745,0.009624832,-0.01244734,0.01433477,-0.02489379,0.008532766,-0.05188429,0.03223799,0.01621413,-0.1234145,0.146238
1,279036,V1,Right,71,42,40,0.01267834,-0.1702698,0.04815565,-0.117041,3.950465,6.729257,3.460397,5.55358,-0.04840961,-0.1664257,-0.1216095,-0.2025248,-0.1612571,-0.2557096,-0.1185072,-0.154117,-0.1012688,-0.03335359,-0.266529,-0.1210725
1,279037,V1,Right,71,42,41,0.2469605,-0.1373968,0.3174964,-0.1280233,15.94886,1.459819,3.747005,2.455699,0.1019882,-0.04348199,0.01753309,-0.06475676,-0.1118592,-0.09282541,-0.01449001,-0.06061866,0.04596937,0.09950563,-0.1052206,0.05535756
1,279038,V1,Right,71,42,42,0.3315783,-0.215586,0.3889174,-0.1810364,8.974022,-0.627172,2.569511,2.426153,0.03514113,-0.1280037,-0.01857567,-0.02747509,-0.169681,-0.06328547,-0.1219168,-0.1560033,-0.05433113,-0.06021809,-0.2273524,0.09502856
1,285504,V1,Right,71,43,39,0.1605446,-0.1491512,0.1769685,-0.06896651,8.755833,6.337815,3.804915,5.154267,0.009378988,-0.1486158,-0.07648554,-0.1511382,-0.05128011,-0.1449051,-0.1429239,-0.1151766,-0.1452718,-0.04425819,-0.2235529,-0.1585892
1,285505,V1,Right,71,43,40,0.4650052,-0.3074653,0.5680621,-0.2448928,28.89248,8.544606,7.095123,5.448819,-0.06054774,-0.2056227,-0.1853484,-0.2499261,-0.2001606,-0.2811756,-0.2078161,-0.2321362,-0.203101,-0.06607286,-0.377703,-0.1961181
1,285506,V1,Right,71,43,41,0.2877336,-0.432196,0.3202445,-0.4318987,18.98475,13.31977,5.043884,5.8698,-0.1827541,-0.3503982,-0.368088,-0.4433421,-0.389752,-0.513815,-0.3351534,-0.4192399,-0.2819731,-0.1727218,-0.4586026,-0.2495048
1,285587,V1,Right,71,43,42,0.2207414,-0.04403888,0.1832293,-0.04308518,9.018988,-1.796842,3.334121,2.454881,0.06172338,0.01498855,-0.04220919,0.01921107,0.02968754,-0.005886914,-0.06753651,-0.03568811,-0.03351842,0.02630087,0.0106803,-0.04223458
1,285588,V1,Right,71,44,40,0.7144188,-0.2162615,0.7564015,-0.1436021,38.26976,0.4728317,9.408179,3.045391,0.07411846,-0.06598172,-0.07729421,-0.07219004,-0.04891079,-0.1081124,-0.1133421,-0.1036689,-0.08002073,0.01891611,-0.1600752,-0.08367009
1,285589,V1,Right,71,44,41,0.6763087,-0.3909444,0.7398677,-0.2984107,36.44488,5.588299,9.819468,4.989478,-0.06693637,-0.1942579,-0.1668448,-0.2160553,-0.1572434,-0.2962316,-0.2120859,-0.2491446,-0.1525985,-0.07623243,-0.3810221,-0.1628693
1,285590,V1,Right,71,44,42,-0.02236705,-0.3275428,-0.09184174,-0.285097,4.797358,10.22697,3.345243,5.003003,-0.1825982,-0.2722453,-0.3349638,-0.2837724,-0.192969,-0.4548324,-0.2359724,-0.3503532,-0.1906605,-0.1967045,-0.4454352,-0.2320313
1,285669,V1,Right,72,39,41,-0.554746,-0.3319461,-0.5860795,-0.4003964,12.46689,4.057968,8.192151,3.574813,-0.1756575,-0.1946743,-0.1274917,-0.2192454,-0.207338,-0.245148,-0.1714297,-0.2094474,-0.2032288,-0.1023002,-0.2480677,-0.1165186
1,285670,V1,Right,72,40,40,0.1477566,-0.0612433,0.1056739,-0.1189564,5.433041,-1.156449,3.192369,2.979902,-0.07709553,-0.03099563,-0.0146603,-0.04596176,-0.03316387,-0.06027029,-0.06506269,-0.0840527,-0.07964482,-0.02944393,-0.08470187,-0.02277795
1,285671,V1,Right,72,40,41,0.7229479,-0.0155589,0.6835161,-0.0369482,39.85713,-1.552868,9.705468,3.801029,0.01852822,0.006219203,-0.01401142,-0.03548374,5.533987e-05,-0.07121623,-0.007582188,-0.0571314,-0.04571982,0.009130857,-0.08830705,-0.01170055
1,285672,V1,Right,72,41,40,0.6997172,-0.1486852,0.668492,-0.1355269,34.58604,2.293444,8.766448,4.852777,0.006747801,-0.09865652,-0.06008822,-0.1208873,-0.08988613,-0.1695573,-0.05135459,-0.1358437,-0.09704161,-0.05681789,-0.2432414,-0.09626047
1,285673,V1,Right,72,41,41,0.2115183,-0.2603617,0.1995949,-0.1895902,13.2147,5.452824,3.236421,4.848061,-0.05238991,-0.1824555,-0.07904746,-0.1489104,-0.135445,-0.2143348,-0.1305084,-0.2011921,-0.1119168,-0.04079541,-0.2852039,-0.130813
1,285753,V1,Right,72,42,39,0.3588153,0.02644262,0.3855788,0.03185675,15.81217,-1.580024,7.588709,3.38446,0.02568568,0.04810375,0.03334821,0.01743866,-0.006837348,-0.01345408,0.002384681,-0.02123061,0.02005237,0.05099715,-0.07294375,-0.04370116
1,285754,V1,Right,72,42,40,1.052974,0.04259544,1.056973,0.07020529,54.33858,-1.35783,13.174,3.34918,0.05901039,0.0674001,0.09827553,0.04266972,0.03608755,0.001663167,0.06132218,0.06590378,0.05218781,0.1327085,-0.01836205,0.04264772
1,285755,V1,Right,72,42,41,1.229311,-0.01088835,1.141568,-0.004154587,56.38729,-1.505017,12.82851,2.644629,0.03108248,0.01836927,0.09294583,-0.01454972,0.001371556,-0.04677832,0.02853256,0.02647668,0.005173188,0.07338125,-0.09160755,0.0107064
1,285756,V1,Right,72,42,42,0.6261258,-0.09550085,0.5512912,-0.1121889,35.17403,1.740438,8.249165,5.148611,-0.00467247,-0.06419843,0.02051333,-0.06912068,-0.06275649,-0.1059694,-0.05082232,-0.09171968,-0.06271455,-0.03294059,-0.213952,-0.07277829
1,285757,V1,Right,72,43,40,0.02274835,-0.1473069,0.04866666,-0.1403001,2.076721,5.421865,2.061466,4.603919,-0.05645049,-0.1046533,-0.0615968,-0.1727429,-0.1174074,-0.1950026,-0.06733403,-0.1790888,-0.1245845,-0.006944215,-0.2129276,-0.07399104
1,285836,V1,Right,72,43,41,-0.05050847,-0.1546724,-0.1246261,-0.1988886,0.8131206,0.3955543,3.550834,2.932675,-0.001252246,-0.03195967,0.04282185,-0.06891518,-0.08616312,-0.08860502,-0.07457837,-0.06459658,-0.07252412,0.007718057,-0.1222383,-0.1030696
1,285837,V1,Right,72,43,42,0.6169569,-0.02411465,0.6743968,-0.03222603,36.44136,-1.245761,9.358804,2.000977,0.03772303,-0.01977385,0.04403333,-0.01982437,-0.07118495,-0.08395752,-0.02047538,-0.002741352,-0.01818329,0.08198591,-0.07088965,-0.07354622
1,285838,V1,Right,72,44,40,1.314197,0.02134501,1.341613,0.06000894,57.22786,-1.946831,14.59667,2.529775,0.03470508,-0.0215163,0.09663932,-0.02360065,-0.04545051,-0.06539141,-0.01086885,0.01148595,-0.0180357,0.07141242,-0.02287665,-0.04260399
1,285839,V1,Right,72,44,41,1.466899,-0.02109183,1.434663,0.03870148,59.46704,-0.9834051,17.6822,2.800311,0.04095383,-0.008972954,0.09843331,-0.04322144,-0.04713613,-0.03740466,-0.04846768,-0.02421186,-0.05163575,0.02055388,-0.0696432,-0.05089133
1,285840,V1,Right,72,44,42,0.9889292,-0.0167157,0.9884025,0.0133515,48.83801,0.9281456,15.79974,3.312511,0.04088125,-0.005006251,0.0501074,-0.07588942,-0.06707535,-0.05042427,-0.04686544,-0.0737787,-0.05436482,0.02387655,-0.1126968,-0.06100233
1,285921,V1,Right,72,45,40,0.2085087,-0.01363996,0.2081876,-0.05676077,5.566037,1.794654,3.871659,3.728803,-0.02291325,-0.101671,0.003291214,-0.06661738,-0.1076824,-0.1420721,-0.0626586,-0.09914871,-0.03631539,0.005062876,-0.05379858,-0.08600975
1,285922,V1,Right,72,45,41,0.4274819,-0.06173503,0.513499,-0.04591196,21.59262,2.825564,7.764002,3.398894,-0.0510752,-0.1484747,0.04091445,-0.08727702,-0.1320787,-0.122373,-0.07518822,-0.1656144,-0.106614,-0.02705178,-0.08784308,-0.1142818
1,285923,V1,Right,72,45,42,0.7843937,-0.07789456,0.9126688,-0.02440392,40.01631,2.276009,14.32587,3.361829,0.004956144,-0.08760621,0.04527636,-0.1031051,-0.138337,-0.05327572,-0.06123946,-0.1235656,-0.1555615,-0.02263718,-0.1002169,-0.08100993
1,285924,V1,Right,72,46,40,0.9732193,-0.04732671,1.075855,0.03806709,45.3401,0.3562391,17.0022,3.016247,0.08832869,-0.007973493,0.03041682,-0.088397,-0.08391075,-0.03900485,-0.01710133,-0.01827353,-0.1119241,0.03740034,-0.06053387,-0.04151097
1,285925,V1,Right,72,46,41,0.5506244,-0.02304573,0.6066233,0.04121565,25.70271,-1.602471,8.481757,2.078116,0.04442232,-0.02151314,-0.01370643,-0.07689305,-0.06537185,-0.07107694,0.007730525,-0.03945241,-0.0420472,0.01622314,-0.0726538,-0.00349361
1,286008,V1,Right,73,38,42,0.5537028,-0.1689967,0.6496784,-0.0624712,29.6256,0.1176894,9.265394,3.696044,0.0723995,-0.04139277,-0.02675902,-0.1219024,-0.07516526,-0.04838646,-0.02762405,-0.008304794,-0.05885545,-0.005459323,-0.1174822,-0.01607543
1,286009,V1,Right,73,39,40,0.7213734,-0.1348734,0.8324797,-0.06339096,35.82623,-0.341022,11.61588,2.990335,0.06866591,-0.03782447,-0.004740812,-0.06352347,-0.07861167,-0.05753281,0.002477234,-0.008210884,-0.006653487,-0.02560686,-0.1267712,0.03569421
1,286010,V1,Right,73,39,41,0.2673598,-0.1081016,0.3642224,-0.04683928,7.452393,-1.21969,3.042758,3.274633,-0.06701117,-0.1164758,-0.0409047,-0.03234927,-0.04638263,-0.07901861,-0.01795955,-0.07024108,-0.03079332,-0.04164,-0.2297411,0.06120367
1,286092,V1,Right,73,39,42,0.004203116,-0.2380281,0.04703228,-0.1626093,3.47423,6.439084,3.490356,5.428648,-0.07104047,-0.1837276,-0.1559776,-0.2383454,-0.1526601,-0.282176,-0.136771,-0.1483141,-0.1014938,-0.08338635,-0.2938767,-0.1880738
1,286093,V1,Right,73,40,40,0.3930906,-0.2787749,0.4541545,-0.2357527,19.70229,1.344496,4.177254,3.624874,-0.03782853,-0.157693,-0.05503277,-0.102386,-0.1539447,-0.1349991,-0.09920046,-0.06262583,-0.0536101,-0.08691698,-0.1827493,-0.05288171
1,286094,V1,Right,73,40,41,0.4212576,-0.3640594,0.5947766,-0.3117473,14.02218,-0.4073501,3.263764,3.137413,-0.07290485,-0.2591502,-0.02013063,-0.02392996,-0.2054059,-0.1184656,-0.1264473,-0.1042652,-0.1417679,-0.1454489,-0.2854986,-0.01680979
1,292477,V1,Right,73,40,42,0.08698678,-0.1026113,0.07967157,-0.1182235,1.692063,9.634441,3.179606,5.792906,-0.1311555,-0.2740034,-0.2021403,-0.2117193,-0.1738802,-0.3037933,-0.1805454,-0.2359212,-0.2515734,-0.1913355,-0.4356802,-0.1762207
1,292478,V1,Right,73,41,41,0.1885368,-0.2427399,0.2258564,-0.2942267,3.111094,7.885754,3.419054,4.637416,-0.2814478,-0.5012679,-0.4503793,-0.3600278,-0.2704084,-0.6040629,-0.3002402,-0.4447059,-0.4490082,-0.3383648,-0.6543328,-0.2399534
1,292561,V1,Right,73,42,41,0.3224469,-0.2162929,0.3839901,-0.216306,17.86213,9.170175,5.788404,5.967674,-0.009693519,-0.2895503,-0.1915823,-0.2273766,-0.1645651,-0.2915404,-0.1800513,-0.2676975,-0.2373432,-0.1045403,-0.4202307,-0.1711493
1,292562,V1,Right,73,43,42,0.3632159,-0.5738085,0.4896181,-0.6009977,15.82153,11.69525,4.442679,6.013335,-0.2133557,-0.6528431,-0.4224323,-0.5101366,-0.4058372,-0.6477172,-0.4222327,-0.568284,-0.5200869,-0.3123779,-0.7729079,-0.2920924
1,292645,V1,Right,73,44,41,-0.02893052,-0.2437868,0.05364126,-0.1893538,4.450369,8.962995,3.958004,6.132566,-0.03049157,-0.2332194,-0.1702363,-0.09778237,-0.1397242,-0.245448,-0.1688611,-0.2253053,-0.125277,-0.1077306,-0.3268701,-0.17383
1,292810,V1,Right,73,44,42,-0.06089454,-0.04697264,-0.07754998,-0.09764627,-1.022613,-1.137161,2.012517,3.946923,0.02549561,0.03163246,0.0832283,0.06109705,0.01386319,-0.001445694,-0.002102792,-0.01283327,0.04655353,0.0870203,-0.01460246,-0.07348645
1,292811,V1,Right,73,45,40,0.005552351,-0.01283655,-0.1405848,-0.08362236,0.2676189,-1.15701,3.169143,3.383807,0.01791799,0.02255066,0.08720531,0.03852801,0.02728087,-0.02833336,0.0009571685,0.01186946,0.01545237,0.06277679,-0.06921731,-0.05398383
1,292812,V1,Right,73,45,41,-0.2226837,-0.2241364,-0.3723827,-0.283469,3.412497,2.682996,4.977723,5.658448,0.01874297,-0.066003,0.001527255,-0.09890298,-0.08027113,-0.1556093,-0.1124347,-0.1384172,-0.113457,-0.04481353,-0.322614,-0.1516836
1,292893,V1,Right,73,45,42,0.02473843,-0.1014404,-0.00290241,-0.1397628,1.171571,0.3448546,2.509258,3.030527,-0.007643973,-0.004609775,0.05406706,-0.04207841,-0.08156927,-0.08418403,-0.04569966,-0.005789086,-0.005815161,0.02971259,-0.1243469,-0.1157605
1,292894,V1,Right,73,46,40,0.2459041,-0.05762542,0.1716899,-0.0810477,9.723783,0.3232002,4.129105,2.498923,-0.01186073,-0.07413504,0.07497121,-0.03450425,-0.03271467,-0.09061466,-0.03820825,-0.03394429,0.002563548,0.004651126,-0.09897912,-0.1051837
